TICKER,CIK,NAME,EXCHANGE
IBEX,0001720420,IBEX Ltd,Nasdaq
API,0001802883,"Agora, Inc.",Nasdaq
WLFC,0001018164,WILLIS LEASE FINANCE CORP,Nasdaq
ADSE,0001879248,Ads-Tec Energy Public Ltd Co,Nasdaq
SJT,0000319655,SAN JUAN BASIN ROYALTY TRUST,NYSE
SILK,0001397702,Silk Road Medical Inc,Nasdaq
PANL,0001606909,Pangaea Logistics Solutions Ltd.,Nasdaq
TYG,0001268533,TORTOISE ENERGY INFRASTRUCTURE CORP,NYSE
AMRN,0000897448,AMARIN CORP PLCUK,Nasdaq
KIO,0001515940,KKR Income Opportunities Fund,NYSE
CPS,0001320461,Cooper-Standard Holdings Inc.,NYSE
RXT,0001810019,"Rackspace Technology, Inc.",Nasdaq
SMHI,0001690334,SEACOR Marine Holdings Inc.,NYSE
SPOK,0001289945,"Spok Holdings, Inc",Nasdaq
IPXX,0001970622,Inflection Point Acquisition Corp. II,Nasdaq
FUSN,0001805890,Fusion Pharmaceuticals Inc.,Nasdaq
EFT,0001288992,Eaton Vance Floating-Rate Income Trust,NYSE
TMC,0001798562,TMC the metals Co Inc.,Nasdaq
CELC,0001603454,Celcuity Inc.,Nasdaq
RDZN,0001868640,Roadzen Inc.,Nasdaq
RFMZ,0001817159,"RiverNorth Flexible Municipal Income Fund II, Inc.",NYSE
RCEL,0001762303,"AVITA Medical, Inc.",Nasdaq
CERS,0001020214,CERUS CORP,Nasdaq
NRIX,0001549595,"Nurix Therapeutics, Inc.",Nasdaq
BRT,0000014846,BRT Apartments Corp.,NYSE
HQL,0000884121,abrdn Life Sciences Investors,NYSE
NXDT,0001356115,NEXPOINT DIVERSIFIED REAL ESTATE TRUST,NYSE
GHRS,0001855129,GH Research PLC,Nasdaq
SENS,0001616543,"Senseonics Holdings, Inc.",NYSE
AMBI,0001937441,Ambipar Emergency Response,NYSE
PACK,0001712463,Ranpak Holdings Corp.,NYSE
BOOM,0000034067,DMC Global Inc.,Nasdaq
AIRS,0001870940,"Airsculpt Technologies, Inc.",Nasdaq
TALK,0001803901,"Talkspace, Inc.",Nasdaq
NAN,0001074769,NUVEEN NEW YORK QUALITY MUNICIPAL INCOME FUND,NYSE
AWP,0001390195,abrdn Global Premier Properties Fund,NYSE
BLND,0001855747,"Blend Labs, Inc.",NYSE
CDLX,0001666071,"Cardlytics, Inc.",Nasdaq
JFIN,0001743102,Jiayin Group Inc.,Nasdaq
BAND,0001514416,Bandwidth Inc.,Nasdaq
RENE,0001889112,Cartesian Growth Corp II,Nasdaq
NLST,0001282631,NETLIST INC,OTC
MIY,0000890393,"BLACKROCK MUNIYIELD MICHIGAN QUALITY FUND, INC.",NYSE
BMRC,0001403475,Bank of Marin Bancorp,Nasdaq
EVI,0000065312,"EVI INDUSTRIES, INC.",NYSE
EDD,0001388141,"Morgan Stanley Emerging Markets Domestic Debt Fund, Inc.",NYSE
BETR,0001835856,Better Home & Finance Holding Co,Nasdaq
QRTEA,0001355096,"Qurate Retail, Inc.",Nasdaq
GRPN,0001490281,"Groupon, Inc.",Nasdaq
LCAA,0001841024,L Catterton Asia Acquisition Corp,Nasdaq
HBCP,0001436425,"HOME BANCORP, INC.",Nasdaq
CGNT,0001824814,Cognyte Software Ltd.,Nasdaq
THCH,0001877333,TH International Ltd,Nasdaq
OOMA,0001327688,OOMA INC,NYSE
SCM,0001551901,Stellus Capital Investment Corp,NYSE
CZNC,0000810958,CITIZENS & NORTHERN CORP,Nasdaq
DOYU,0001762417,DouYu International Holdings Ltd,Nasdaq
SBT,0001680379,"Sterling Bancorp, Inc.",Nasdaq
HIX,0001058239,WESTERN ASSET HIGH INCOME FUND II INC.,NYSE
PFIS,0001056943,PEOPLES FINANCIAL SERVICES CORP.,Nasdaq
FOF,0001375340,"Cohen & Steers Closed-End Opportunity Fund, Inc.",NYSE
AFRI,0001903870,Forafric Global PLC,Nasdaq
PKE,0000076267,PARK AEROSPACE CORP,NYSE
CJET,0001957413,"Chijet Motor Company, Inc.",Nasdaq
PGEN,0001356090,"PRECIGEN, INC.",Nasdaq
UTMD,0000706698,UTAH MEDICAL PRODUCTS INC,Nasdaq
SSTI,0001351636,"SOUNDTHINKING, INC.",Nasdaq
MIN,0000826735,MFS INTERMEDIATE INCOME TRUST,NYSE
MREO,0001719714,Mereo Biopharma Group plc,Nasdaq
PFL,0001244183,PIMCO INCOME STRATEGY FUND,NYSE
PKOH,0000076282,PARK OHIO HOLDINGS CORP,Nasdaq
WTBA,0001166928,WEST BANCORPORATION INC,Nasdaq
HYAC,0001970509,Haymaker Acquisition Corp. 4,NYSE
IVCB,0001857410,Investcorp Europe Acquisition Corp I,Nasdaq
JWSM,0001831359,Jaws Mustang Acquisition Corp,NYSE
FINS,0001745059,Angel Oak Financial Strategies Income Term Trust,NYSE
RMAX,0001581091,"RE/MAX Holdings, Inc.",NYSE
ZYXI,0000846475,ZYNEX INC,Nasdaq
DTC,0001870600,"Solo Brands, Inc.",NYSE
BKUH,0001440153,"Bakhu Holdings, Corp.",OTC
MHN,0001038186,"BLACKROCK MUNIHOLDINGS NEW YORK QUALITY FUND, INC.",NYSE
GPP,0001635650,Green Plains Partners LP,Nasdaq
VYGR,0001640266,"Voyager Therapeutics, Inc.",Nasdaq
ABUS,0001447028,Arbutus Biopharma Corp,Nasdaq
UROY,0001711570,Uranium Royalty Corp.,Nasdaq
TDF,0000919893,TEMPLETON DRAGON FUND INC,NYSE
RBB,0001499422,RBB Bancorp,Nasdaq
CLBR,0001995413,COLOMBIER ACQUISITION CORP. II,NYSE
GEVO,0001392380,"Gevo, Inc.",Nasdaq
KODK,0000031235,EASTMAN KODAK CO,NYSE
NUVB,0001811063,Nuvation Bio Inc.,NYSE
BWB,0001341317,Bridgewater Bancshares Inc,Nasdaq
JRI,0001539337,Nuveen Real Asset Income & Growth Fund,NYSE
WBX,0001866501,Wallbox N.V.,NYSE
JAKK,0001009829,JAKKS PACIFIC INC,Nasdaq
ANIK,0000898437,"Anika Therapeutics, Inc.",Nasdaq
FDBC,0001098151,FIDELITY D & D BANCORP INC,Nasdaq
LOVE,0001701758,Lovesac Co,Nasdaq
SKIN,0001818093,Beauty Health Co,Nasdaq
XFLT,0001703079,XAI Octagon Floating Rate & Alternative Income Term Trust,NYSE
VMD,0001729149,"VIEMED HEALTHCARE, INC.",Nasdaq
LINC,0001286613,LINCOLN EDUCATIONAL SERVICES CORP,Nasdaq
ATLX,0001540684,Atlas Lithium Corp,Nasdaq
PERF,0001899830,Perfect Corp.,NYSE
ANVI,0001570132,"ANVI GLOBAL HOLDINGS, INC.",OTC
AFB,0001162027,ALLIANCEBERNSTEIN NATIONAL MUNICIPAL INCOME FUND,NYSE
WBUY,0001946703,WEBUY GLOBAL LTD,Nasdaq
CARE,0001829576,"Carter Bankshares, Inc.",Nasdaq
COOK,0001857853,"Traeger, Inc.",NYSE
GNLX,0001231457,GENELUX Corp,Nasdaq
CAN,0001780652,Canaan Inc.,Nasdaq
SOHU,0001734107,Sohu.com Ltd,Nasdaq
SDSYA,0001163609,SOUTH DAKOTA SOYBEAN PROCESSORS LLC,OTC
RFI,0000891290,COHEN & STEERS TOTAL RETURN REALTY FUND INC,NYSE
ONTF,0001110611,ON24 INC.,NYSE
NEWP,0001369085,NEW PACIFIC METALS CORP,NYSE
LOCO,0001606366,"El Pollo Loco Holdings, Inc.",Nasdaq
SWIM,0001833197,"Latham Group, Inc.",Nasdaq
GCI,0001579684,"Gannett Co., Inc.",NYSE
BBAI,0001836981,"BigBear.ai Holdings, Inc.",NYSE
RDVT,0001720116,"Red Violet, Inc.",Nasdaq
LXRX,0001062822,"LEXICON PHARMACEUTICALS, INC.",Nasdaq
EVER,0001640428,"EverQuote, Inc.",Nasdaq
ASG,0000786035,LIBERTY ALL STAR GROWTH FUND INC.,NYSE
HYZN,0001716583,Hyzon Motors Inc.,Nasdaq
ARDC,0001515324,"Ares Dynamic Credit Allocation Fund, Inc.",NYSE
GOCO,0001808220,"GoHealth, Inc.",Nasdaq
JMIA,0001756708,Jumia Technologies AG,NYSE
CBNK,0001419536,Capital Bancorp Inc,Nasdaq
FBIZ,0001521951,"FIRST BUSINESS FINANCIAL SERVICES, INC.",Nasdaq
TCMD,0001027838,TACTILE SYSTEMS TECHNOLOGY INC,Nasdaq
ITIC,0000720858,INVESTORS TITLE CO,Nasdaq
CPLP,0001392326,Capital Product Partners L.P.,Nasdaq
AMSC,0000880807,AMERICAN SUPERCONDUCTOR CORP /DE/,Nasdaq
NBTX,0001760854,Nanobiotix S.A.,Nasdaq
WHF,0001552198,"WhiteHorse Finance, Inc.",Nasdaq
PUYI,0001750264,"PUYI, INC.",Nasdaq
RLGT,0001171155,"RADIANT LOGISTICS, INC",NYSE
CPZ,0001717457,Calamos Long/Short Equity & Dynamic Income Trust,Nasdaq
AGS,0001593548,"PlayAGS, Inc.",NYSE
NCV,0001214935,Virtus Convertible & Income Fund,NYSE
NLCP,0001854964,"NewLake Capital Partners, Inc.",OTC
RMM,0001771226,"RiverNorth Managed Duration Municipal Income Fund, Inc.",NYSE
SKGR,0001912461,SK Growth Opportunities Corp,Nasdaq
SIFY,0001094324,SIFY TECHNOLOGIES LTD,Nasdaq
PROC,0001863362,"Procaps Group, S.A.",Nasdaq
FEN,0001284940,FIRST TRUST ENERGY INCOME & GROWTH FUND,NYSE
ONL,0001873923,Orion Office REIT Inc.,NYSE
WINS,0001640251,Wins Finance Holdings Inc.,
AGEN,0001098972,AGENUS INC,Nasdaq
KALV,0001348911,"KalVista Pharmaceuticals, Inc.",Nasdaq
FULC,0001680581,"Fulcrum Therapeutics, Inc.",Nasdaq
PBPB,0001195734,POTBELLY CORP,Nasdaq
OIA,0000835333,Invesco Municipal Income Opportunities Trust,NYSE
WLDN,0001370450,"Willdan Group, Inc.",Nasdaq
PMM,0000844790,PUTNAM MANAGED MUNICIPAL INCOME TRUST,NYSE
TTSH,0001552800,"TILE SHOP HOLDINGS, INC.",Nasdaq
RMNI,0001635282,"Rimini Street, Inc.",Nasdaq
SLND,0001883814,"Southland Holdings, Inc.",NYSE
MLP,0000063330,MAUI LAND & PINEAPPLE CO INC,NYSE
CDAQ,0001851909,Compass Digital Acquisition Corp.,Nasdaq
GWRS,0001434728,"Global Water Resources, Inc.",Nasdaq
ESCA,0000033488,ESCALADE INC,Nasdaq
GHL,0001282977,GREENHILL & CO INC,NYSE
FNLC,0000765207,"First Bancorp, Inc /ME/",Nasdaq
FISI,0000862831,FINANCIAL INSTITUTIONS INC,Nasdaq
BYM,0001181187,BLACKROCK MUNICIPAL INCOME QUALITY TRUST,NYSE
REFI,0001867949,"Chicago Atlantic Real Estate Finance, Inc.",Nasdaq
NCA,0000818851,NUVEEN CALIFORNIA MUNICIPAL VALUE FUND,NYSE
MAXN,0001796898,"Maxeon Solar Technologies, Ltd.",Nasdaq
BSRR,0001130144,SIERRA BANCORP,Nasdaq
MTRX,0000866273,MATRIX SERVICE CO,Nasdaq
AAN,0001821393,"Aaron's Company, Inc.",NYSE
BCAL,0001795815,Southern California Bancorp CA,Nasdaq
ANGO,0001275187,ANGIODYNAMICS INC,Nasdaq
TRTL,0001847112,TortoiseEcofin Acquisition Corp. III,NYSE
NRIM,0001163370,NORTHRIM BANCORP INC,Nasdaq
GPMT,0001703644,Granite Point Mortgage Trust Inc.,NYSE
BKCC,0001326003,BlackRock Capital Investment Corp,Nasdaq
CZFS,0000739421,CITIZENS FINANCIAL SERVICES INC,Nasdaq
FF,0001337298,FutureFuel Corp.,NYSE
OBT,0001754226,"Orange County Bancorp, Inc. /DE/",Nasdaq
PRLH,0001856161,Pearl Holdings Acquisition Corp,Nasdaq
NC,0000789933,NACCO INDUSTRIES INC,NYSE
NATH,0000069733,"NATHANS FAMOUS, INC.",Nasdaq
KMDA,0001567529,KAMADA LTD,Nasdaq
SMTI,0000714256,Sanara MedTech Inc.,Nasdaq
PRTH,0001653558,"Priority Technology Holdings, Inc.",Nasdaq
SLDP,0001844862,"Solid Power, Inc.",Nasdaq
WULF,0001083301,TERAWULF INC.,Nasdaq
CBUS,0001705843,"Cibus, Inc.",Nasdaq
TRMR,0001849396,Tremor International Ltd.,Nasdaq
LFMD,0000948320,"LifeMD, Inc.",Nasdaq
NWPX,0001001385,NORTHWEST PIPE CO,Nasdaq
MLYS,0001933414,"Mineralys Therapeutics, Inc.",Nasdaq
BLNK,0001429764,Blink Charging Co.,Nasdaq
OM,0001484612,"Outset Medical, Inc.",Nasdaq
CIX,0001049606,COMPX INTERNATIONAL INC,NYSE
ASA,0001230869,ASA Gold & Precious Metals Ltd,NYSE
TCI,0000733590,TRANSCONTINENTAL REALTY INVESTORS INC,NYSE
TLS,0000320121,TELOS CORP,Nasdaq
UNTY,0000920427,UNITY BANCORP INC /NJ/,Nasdaq
THRD,0001923840,"Third Harmonic Bio, Inc.",Nasdaq
WEYS,0000106532,WEYCO GROUP INC,Nasdaq
LMNR,0001342423,Limoneira CO,Nasdaq
NODK,0001681206,"NI Holdings, Inc.",Nasdaq
ACIU,0001651625,AC Immune SA,Nasdaq
MX,0001325702,MAGNACHIP SEMICONDUCTOR Corp,NYSE
FMAO,0000792966,FARMERS & MERCHANTS BANCORP INC,Nasdaq
BGT,0001287480,BLACKROCK FLOATING RATE INCOME TRUST,NYSE
CAF,0001368493,"Morgan Stanley China A Share Fund, Inc.",NYSE
MCR,0000851170,MFS CHARTER INCOME TRUST,NYSE
AVD,0000005981,AMERICAN VANGUARD CORP,NYSE
NHHS,0001503707,"NorthStar Healthcare Income, Inc.",OTC
FLIC,0000740663,FIRST OF LONG ISLAND CORP,Nasdaq
HUMA,0001818382,"Humacyte, Inc.",Nasdaq
LPSN,0001102993,LIVEPERSON INC,Nasdaq
ARAY,0001138723,ACCURAY INC,Nasdaq
SPXX,0001338561,Nuveen S&P 500 Dynamic Overwrite Fund,NYSE
HYI,0001497186,Western Asset High Yield Defined Opportunity Fund Inc.,NYSE
POWW,0001015383,"AMMO, INC.",Nasdaq
MEC,0001766368,"Mayville Engineering Company, Inc.",NYSE
QUAD,0001481792,"Quad/Graphics, Inc.",NYSE
GOEV,0001750153,Canoo Inc.,Nasdaq
DSM,0000855887,"BNY MELLON STRATEGIC MUNICIPAL BOND FUND, INC.",NYSE
JMSB,0001710482,"John Marshall Bancorp, Inc.",Nasdaq
LOCC,0001848323,Live Oak Crestview Climate Acquisition Corp.,NYSE
BLDE,0001779128,"Blade Air Mobility, Inc.",Nasdaq
MOND,0001828852,"Mondee Holdings, Inc.",Nasdaq
BGH,0001521404,BARINGS GLOBAL SHORT DURATION HIGH YIELD FUND,NYSE
FCT,0001282850,FIRST TRUST SENIOR FLOATING RATE INCOME FUND II,NYSE
JGH,0001615905,Nuveen Global High Income Fund,NYSE
HIVE,0001720424,HIVE Digital Technologies Ltd.,Nasdaq
SNBR,0000827187,Sleep Number Corp,Nasdaq
AOMR,0001766478,"Angel Oak Mortgage REIT, Inc.",NYSE
AXGN,0000805928,"Axogen, Inc.",Nasdaq
HA,0001172222,HAWAIIAN HOLDINGS INC,Nasdaq
FATE,0001434316,FATE THERAPEUTICS INC,Nasdaq
OPI,0001456772,OFFICE PROPERTIES INCOME TRUST,Nasdaq
DM,0001754820,"Desktop Metal, Inc.",NYSE
ERC,0001227073,ALLSPRING MULTI-SECTOR INCOME FUND,NYSE
CHMX,0001657045,NEXT-ChemX Corporation.,OTC
MXF,0000065433,MEXICO FUND INC,NYSE
XERS,0001867096,"Xeris Biopharma Holdings, Inc.",Nasdaq
RCS,0000916183,"PIMCO STRATEGIC INCOME FUND, INC.",NYSE
SMLR,0001554859,"Semler Scientific, Inc.",Nasdaq
PSTX,0001661460,"Poseida Therapeutics, Inc.",Nasdaq
IPI,0001421461,"Intrepid Potash, Inc.",NYSE
FGPR,0000922358,FERRELLGAS PARTNERS L P,OTC
RNGR,0001699039,"Ranger Energy Services, Inc.",NYSE
AMLI,0001699880,American Lithium Corp.,Nasdaq
TLYS,0001524025,"TILLY'S, INC.",NYSE
MMT,0000809173,MFS MULTIMARKET INCOME TRUST,NYSE
EYPT,0001314102,"EyePoint Pharmaceuticals, Inc.",Nasdaq
FIF,0001513789,FIRST TRUST ENERGY INFRASTRUCTURE FUND,NYSE
AEF,0000846676,"ABRDN EMERGING MARKETS EQUITY INCOME FUND, INC.",NYSE
OZ,0001807046,"Belpointe PREP, LLC",NYSE
FRST,0001325670,Primis Financial Corp.,Nasdaq
MVBF,0001277902,MVB FINANCIAL CORP,Nasdaq
NL,0000072162,NL INDUSTRIES INC,NYSE
NCL,0001923780,Northann Corp.,NYSE
KLTR,0001432133,KALTURA INC,Nasdaq
FSP,0001031316,FRANKLIN STREET PROPERTIES CORP /MA/,NYSE
OPAD,0001825024,Offerpad Solutions Inc.,NYSE
YRD,0001631761,Yiren Digital Ltd.,NYSE
MSB,0000065172,MESABI TRUST,NYSE
ORRF,0000826154,ORRSTOWN FINANCIAL SERVICES INC,Nasdaq
PLAO,0001849737,Patria Latin American Opportunity Acquisition Corp.,Nasdaq
DXLG,0000813298,"DESTINATION XL GROUP, INC.",Nasdaq
AVIR,0001593899,"Atea Pharmaceuticals, Inc.",Nasdaq
EOT,0001454741,Eaton Vance National Municipal Opportunities Trust,NYSE
BLZE,0001462056,"Backblaze, Inc.",Nasdaq
FTF,0001233087,FRANKLIN LTD DURATION INCOME TRUST,NYSE
HFFG,0001680873,HF Foods Group Inc.,Nasdaq
REAX,0001862461,Real Brokerage Inc,Nasdaq
EPIX,0001633932,ESSA Pharma Inc.,Nasdaq
INOD,0000903651,INNODATA INC,Nasdaq
TCRX,0001783328,"TScan Therapeutics, Inc.",Nasdaq
TRUE,0001327318,"TrueCar, Inc.",Nasdaq
WSBF,0001569994,"Waterstone Financial, Inc.",Nasdaq
SOPH,0001840706,SOPHiA GENETICS SA,Nasdaq
ZTR,0000836412,Virtus Total Return Fund Inc.,NYSE
FSBW,0001530249,"FS Bancorp, Inc.",Nasdaq
PINE,0001786117,"Alpine Income Property Trust, Inc.",NYSE
MYTE,0001831907,MYT Netherlands Parent B.V.,NYSE
KNDI,0001316517,"Kandi Technologies Group, Inc.",Nasdaq
LSAK,0001041514,LESAKA TECHNOLOGIES INC,Nasdaq
CIVB,0000944745,"CIVISTA BANCSHARES, INC.",Nasdaq
PMX,0001181506,PIMCO MUNICIPAL INCOME FUND III,NYSE
BKT,0000832327,"BLACKROCK INCOME TRUST, INC.",NYSE
BCML,0001730984,BayCom Corp,Nasdaq
VOXX,0000807707,VOXX International Corp,Nasdaq
PROF,0001628808,Profound Medical Corp.,Nasdaq
ARL,0001102238,AMERICAN REALTY INVESTORS INC,NYSE
VRA,0001495320,"Vera Bradley, Inc.",Nasdaq
TSE,0001519061,Trinseo PLC,NYSE
BVS,0001665988,Bioventus Inc.,Nasdaq
FREY,0001844224,FREYR Battery,NYSE
APTM,0001845550,Alpha Partners Technology Merger Corp.,Nasdaq
NEN,0000746514,NEW ENGLAND REALTY ASSOCIATES LIMITED PARTNERSHIP,NYSE
AAWH,0001756390,"Ascend Wellness Holdings, Inc.",OTC
NECB,0001847398,"NorthEast Community Bancorp, Inc./MD/",Nasdaq
REAL,0001573221,"TheRealReal, Inc.",Nasdaq
PCYO,0000276720,PURE CYCLE CORP,Nasdaq
PMF,0001140392,PIMCO MUNICIPAL INCOME FUND,NYSE
GENK,0001891856,"GEN Restaurant Group, Inc.",Nasdaq
AMPY,0001533924,Amplify Energy Corp.,NYSE
DBL,0001525201,DoubleLine Opportunistic Credit Fund,NYSE
ODV,0001431852,Osisko Development Corp.,NYSE
TSBK,0001046050,TIMBERLAND BANCORP INC,Nasdaq
SFST,0001090009,SOUTHERN FIRST BANCSHARES INC,Nasdaq
ZIMV,0001876588,ZimVie Inc.,Nasdaq
NVX,0001859795,NOVONIX Ltd,Nasdaq
TWN,0000804123,TAIWAN FUND INC,NYSE
BNY,0001137390,BLACKROCK NEW YORK MUNICIPAL INCOME TRUST,NYSE
GDLC,0001729997,Grayscale Digital Large Cap Fund LLC,OTC
NUW,0001450445,Nuveen AMT-Free Municipal Value Fund,NYSE
PLCE,0001041859,"Childrens Place, Inc.",Nasdaq
OBIO,0001814114,"Orchestra BioMed Holdings, Inc.",Nasdaq
INZY,0001693011,"Inozyme Pharma, Inc.",Nasdaq
MNTN,0001863719,Everest Consolidator Acquisition Corp,NYSE
YMAB,0001722964,"Y-mAbs Therapeutics, Inc.",Nasdaq
ALTM,0001977303,Arcadium Lithium plc,
OVID,0001636651,Ovid Therapeutics Inc.,Nasdaq
CHRS,0001512762,"Coherus BioSciences, Inc.",Nasdaq
TEI,0000909112,TEMPLETON EMERGING MARKETS INCOME FUND,NYSE
FET,0001401257,"FORUM ENERGY TECHNOLOGIES, INC.",NYSE
RM,0001519401,Regional Management Corp.,NYSE
CORZQ,0001839341,"Core Scientific, Inc./tx",OTC
USCB,0001901637,"USCB FINANCIAL HOLDINGS, INC.",Nasdaq
PTHR,0001930021,"Pono Capital Three, Inc.",Nasdaq
AFCG,0001822523,"AFC Gamma, Inc.",Nasdaq
PSF,0001498612,"Cohen & Steers Select Preferred & Income Fund, Inc.",NYSE
TCX,0000909494,TUCOWS INC /PA/,Nasdaq
MBCN,0000836147,MIDDLEFIELD BANC CORP,Nasdaq
CTR,0001547341,ClearBridge MLP & Midstream Total Return Fund Inc.,NYSE
FENC,0001211583,FENNEC PHARMACEUTICALS INC.,Nasdaq
ACB,0001683541,AURORA CANNABIS INC,Nasdaq
RBTK,0001594204,ZHEN DING RESOURCES INC.,OTC
TCBX,0001781730,"Third Coast Bancshares, Inc.",Nasdaq
EGAN,0001066194,EGAIN Corp,Nasdaq
NPCE,0001528287,NeuroPace Inc,Nasdaq
TERN,0001831363,"Terns Pharmaceuticals, Inc.",Nasdaq
AGD,0001362481,abrdn Global Dynamic Dividend Fund,NYSE
LXFR,0001096056,LUXFER HOLDINGS PLC,NYSE
IIF,0000916618,"MORGAN STANLEY INDIA INVESTMENT FUND, INC.",NYSE
LE,0000799288,"LANDS' END, INC.",Nasdaq
EHTH,0001333493,"eHealth, Inc.",Nasdaq
CFIV,0001825249,CF ACQUISITION CORP. IV,Nasdaq
BRLT,0001866757,"Brilliant Earth Group, Inc.",Nasdaq
LMDX,0001685428,LumiraDx Ltd,Nasdaq
PCB,0001423869,PCB BANCORP,Nasdaq
HARP,0001708493,"Harpoon Therapeutics, Inc.",Nasdaq
RIV,0001501072,"RIVERNORTH OPPORTUNITIES FUND, INC.",NYSE
VPV,0000895528,Invesco Pennsylvania Value Municipal Income Trust,NYSE
CNDA,0001851959,Concord Acquisition Corp II,NYSE
IMMP,0001506184,IMMUTEP Ltd,Nasdaq
CONX,0001823000,CONX Corp.,Nasdaq
QSI,0001816431,Quantum-Si Inc,Nasdaq
FSTR,0000352825,FOSTER L B CO,Nasdaq
SSBK,0001689731,"Southern States Bancshares, Inc.",Nasdaq
LWAY,0000814586,"Lifeway Foods, Inc.",Nasdaq
TSI,0000809559,TCW STRATEGIC INCOME FUND INC,NYSE
FUND,0000825202,SPROTT FOCUS TRUST INC.,Nasdaq
TSP,0001823593,TuSimple Holdings Inc.,Nasdaq
CLLS,0001627281,Cellectis S.A.,Nasdaq
PFMT,0001550695,Performant Financial Corp,Nasdaq
OVLY,0001431567,Oak Valley Bancorp,Nasdaq
SCD,0001270131,LMP CAPITAL & INCOME FUND INC.,NYSE
CMCL,0000766011,Caledonia Mining Corp Plc,NYSE
BFLY,0001804176,"Butterfly Network, Inc.",NYSE
BSVN,0001746129,Bank7 Corp.,Nasdaq
GIM,0000828803,TEMPLETON GLOBAL INCOME FUND,NYSE
SLQT,0001794783,"SelectQuote, Inc.",NYSE
CLMB,0000945983,"Climb Global Solutions, Inc.",Nasdaq
VLD,0001825079,"Velo3D, Inc.",NYSE
BLFY,0001846017,Blue Foundry Bancorp,Nasdaq
STRS,0000885508,STRATUS PROPERTIES INC,Nasdaq
PDLB,0001874071,"Ponce Financial Group, Inc.",Nasdaq
GDRZF,0001072725,GOLD RESERVE INC,OTC
LFCR,0001005286,"LIFECORE BIOMEDICAL, INC. DE",Nasdaq
RYAM,0001597672,RAYONIER ADVANCED MATERIALS INC.,NYSE
AKYA,0001711933,"Akoya Biosciences, Inc.",Nasdaq
GASS,0001328919,StealthGas Inc.,Nasdaq
CVGI,0001290900,"Commercial Vehicle Group, Inc.",Nasdaq
MQT,0000887394,"BLACKROCK MUNIYIELD QUALITY FUND II, INC.",NYSE
CBD,0001038572,BRAZILIAN DISTRIBUTION CO COMPANHIA BRASILEIRA DE DISTR CBD,NYSE
NWFL,0001013272,NORWOOD FINANCIAL CORP,Nasdaq
MUE,0001071899,"BLACKROCK MUNIHOLDINGS QUALITY FUND II, INC.",NYSE
RLTY,0001866874,Cohen & Steers Real Estate Opportunities & Income Fund,NYSE
TREE,0001434621,"LendingTree, Inc.",Nasdaq
VLN,0001863006,Valens Semiconductor Ltd.,NYSE
BFAC,0001880441,Battery Future Acquisition Corp.,NYSE
WEWA,0001616156,"WEWARDS, INC.",OTC
CTRN,0001318484,Citi Trends Inc,Nasdaq
VADP,0001700849,Vado Corp.,OTC
OUST,0001816581,"Ouster, Inc.",NYSE
MASS,0001555279,908 Devices Inc.,Nasdaq
MVT,0000897269,"BLACKROCK MUNIVEST FUND II, INC.",NYSE
RPTX,0001808158,Repare Therapeutics Inc.,Nasdaq
FNGR,0001602409,"FingerMotion, Inc.",Nasdaq
IONR,0001896084,ioneer Ltd,Nasdaq
FDEU,0001646109,FIRST TRUST DYNAMIC EUROPE EQUITY INCOME FUND,NYSE
EVM,0001177161,EATON VANCE CALIFORNIA MUNICIPAL BOND FUND,NYSE
CHMG,0000763563,CHEMUNG FINANCIAL CORP,Nasdaq
TDUP,0001484778,ThredUp Inc.,Nasdaq
TUSK,0001679268,"MAMMOTH ENERGY SERVICES, INC.",Nasdaq
JCE,0001385763,Nuveen Core Equity Alpha Fund,NYSE
BWFG,0001505732,"Bankwell Financial Group, Inc.",Nasdaq
FVCB,0001675644,"FVCBankcorp, Inc.",Nasdaq
RPHM,0001637715,"Reneo Pharmaceuticals, Inc.",Nasdaq
RTC,0001381074,Baijiayun Group Ltd,Nasdaq
III,0001371489,Information Services Group Inc.,Nasdaq
PBFS,0001769663,"Pioneer Bancorp, Inc./MD",Nasdaq
BAER,0001941536,"Bridger Aerospace Group Holdings, Inc.",Nasdaq
UONE,0001041657,"URBAN ONE, INC.",Nasdaq
NAK,0001164771,NORTHERN DYNASTY MINERALS LTD,NYSE
CRMD,0001410098,CorMedix Inc.,Nasdaq
GPJA,0000041091,GEORGIA POWER CO,NYSE
SBXC,0001859686,SilverBox Corp III,NYSE
BTBT,0001710350,"Bit Digital, Inc",Nasdaq
CMPX,0001738021,"Compass Therapeutics, Inc.",Nasdaq
PKBK,0001315399,"PARKE BANCORP, INC.",Nasdaq
XYF,0001725033,X Financial,NYSE
ISRL,0001915328,Israel Acquisitions Corp,Nasdaq
GTE,0001273441,GRAN TIERRA ENERGY INC.,NYSE
MFIN,0001000209,MEDALLION FINANCIAL CORP,Nasdaq
DC,0001852353,Dakota Gold Corp.,NYSE
GENC,0000064472,GENCOR INDUSTRIES INC,NYSE
CPSS,0000889609,"CONSUMER PORTFOLIO SERVICES, INC.",Nasdaq
CTGO,0001502377,"Contango ORE, Inc.",NYSE
VZLA,0001796073,Vizsla Silver Corp.,NYSE
HSHP,0001959455,Himalaya Shipping Ltd.,NYSE
NCZ,0001227857,Virtus Convertible & Income Fund II,NYSE
QIPT,0001540013,Quipt Home Medical Corp.,Nasdaq
PHYT,0001848756,Pyrophyte Acquisition Corp.,NYSE
CFFS,0001839519,CF Acquisition Corp. VII,Nasdaq
